2026-02-13 13:27:27.111 [main] [,] INFO  c.a.n.client.logging.NacosLogging - Nacos Logging Adapter Builder: com.alibaba.nacos.logger.adapter.logback12.LogbackNacosLoggingAdapterBuilder
2026-02-13 18:25:32.438 [scheduling-1] [708240e4f61699ae7357671223a2f6d7,79821d5d29814348] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 2.21% (180MB/8140MB), Non-Heap: 0.00% (148MB/0MB)
2026-02-13 18:25:32.446 [pool-4-thread-3] [,] INFO  c.b.p.c.cache.CacheWarmupService - 系统配置缓存预热完成
2026-02-13 18:25:32.448 [pool-4-thread-2] [,] INFO  c.b.p.c.cache.CacheWarmupService - 热门用户缓存预热完成
2026-02-13 18:25:32.456 [pool-4-thread-1] [,] INFO  c.b.p.c.cache.CacheWarmupService - 热门文章缓存预热完成
2026-02-13 18:25:32.456 [pool-4-thread-1] [,] INFO  c.b.p.c.cache.CacheWarmupService - 缓存预热完成
2026-02-13 18:26:19.427 [http-nio-8081-exec-1] [,] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-02-13 18:26:19.427 [http-nio-8081-exec-1] [,] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-02-13 18:26:19.431 [http-nio-8081-exec-1] [,] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2026-02-13 18:26:32.437 [scheduling-1] [7567028203767e60f4cfc9da6071ee2d,02b5c02e7213ec0d] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 2.46% (200MB/8140MB), Non-Heap: 0.00% (147MB/0MB)
2026-02-13 18:27:32.439 [scheduling-1] [9abee17a17c935123d15212ea8710bfd,8ddfc8d3ba02ed54] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 2.56% (208MB/8140MB), Non-Heap: 0.00% (148MB/0MB)
2026-02-13 18:28:32.433 [scheduling-1] [a75c395c7b831dfad1bb2759e0389847,0f5c31bfeb4a3671] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 2.65% (216MB/8140MB), Non-Heap: 0.00% (148MB/0MB)
2026-02-13 18:29:09.397 [http-nio-8081-exec-2] [960af7430c29834c33b070aefbe30c95,cf6e291f4f3fb447] DEBUG org.hibernate.SQL - 
    select
        ue1_0.id,
        ue1_0.avatar_url,
        ue1_0.bio,
        ue1_0.created_at,
        ue1_0.deleted_at,
        ue1_0.email,
        ue1_0.last_login_at,
        ue1_0.login_count,
        ue1_0.nickname,
        ue1_0.password_hash,
        ue1_0.phone,
        ue1_0.status,
        ue1_0.updated_at,
        ue1_0.username 
    from
        users ue1_0 
    where
        (
            ue1_0.deleted_at IS NULL
        ) 
        and ue1_0.username=?
2026-02-13 18:29:09.423 [http-nio-8081-exec-2] [960af7430c29834c33b070aefbe30c95,cf6e291f4f3fb447] DEBUG org.hibernate.SQL - 
    select
        use1_0.user_id,
        use1_0.article_count,
        use1_0.comment_count,
        use1_0.created_at,
        use1_0.follower_count,
        use1_0.following_count,
        use1_0.like_count,
        use1_0.updated_at,
        u1_0.id,
        u1_0.avatar_url,
        u1_0.bio,
        u1_0.created_at,
        u1_0.deleted_at,
        u1_0.email,
        u1_0.last_login_at,
        u1_0.login_count,
        u1_0.nickname,
        u1_0.password_hash,
        u1_0.phone,
        u1_0.status,
        u1_0.updated_at,
        u1_0.username 
    from
        user_statistics use1_0 
    join
        users u1_0 
            on u1_0.id=use1_0.user_id 
            and (u1_0.deleted_at IS NULL) 
    where
        use1_0.user_id=?
2026-02-13 18:29:09.451 [http-nio-8081-exec-2] [960af7430c29834c33b070aefbe30c95,cf6e291f4f3fb447] DEBUG org.hibernate.SQL - 
    select
        r1_0.user_id,
        r1_0.id,
        r1_0.created_at,
        r1_0.role_name 
    from
        user_roles r1_0 
    where
        r1_0.user_id=?
2026-02-13 18:29:32.445 [scheduling-1] [61a16ac99dafd8c6dcf982158670bd28,a348769e246f7771] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 1.17% (95MB/8140MB), Non-Heap: 0.00% (152MB/0MB)
2026-02-13 18:29:43.035 [http-nio-8081-exec-4] [6091ed1f171e1af96fdfbf62dc7f9b5c,d5f2159f38247fcc] DEBUG org.hibernate.SQL - 
    select
        ue1_0.id,
        ue1_0.avatar_url,
        ue1_0.bio,
        ue1_0.created_at,
        ue1_0.deleted_at,
        ue1_0.email,
        ue1_0.last_login_at,
        ue1_0.login_count,
        ue1_0.nickname,
        ue1_0.password_hash,
        ue1_0.phone,
        ue1_0.status,
        ue1_0.updated_at,
        ue1_0.username 
    from
        users ue1_0 
    where
        (
            ue1_0.deleted_at IS NULL
        ) 
        and ue1_0.username=?
2026-02-13 18:29:43.038 [http-nio-8081-exec-4] [6091ed1f171e1af96fdfbf62dc7f9b5c,d5f2159f38247fcc] DEBUG org.hibernate.SQL - 
    select
        use1_0.user_id,
        use1_0.article_count,
        use1_0.comment_count,
        use1_0.created_at,
        use1_0.follower_count,
        use1_0.following_count,
        use1_0.like_count,
        use1_0.updated_at,
        u1_0.id,
        u1_0.avatar_url,
        u1_0.bio,
        u1_0.created_at,
        u1_0.deleted_at,
        u1_0.email,
        u1_0.last_login_at,
        u1_0.login_count,
        u1_0.nickname,
        u1_0.password_hash,
        u1_0.phone,
        u1_0.status,
        u1_0.updated_at,
        u1_0.username 
    from
        user_statistics use1_0 
    join
        users u1_0 
            on u1_0.id=use1_0.user_id 
            and (u1_0.deleted_at IS NULL) 
    where
        use1_0.user_id=?
2026-02-13 18:29:43.042 [http-nio-8081-exec-4] [6091ed1f171e1af96fdfbf62dc7f9b5c,d5f2159f38247fcc] DEBUG org.hibernate.SQL - 
    select
        r1_0.user_id,
        r1_0.id,
        r1_0.created_at,
        r1_0.role_name 
    from
        user_roles r1_0 
    where
        r1_0.user_id=?
2026-02-13 18:29:43.043 [http-nio-8081-exec-4] [6091ed1f171e1af96fdfbf62dc7f9b5c,d5f2159f38247fcc] WARN  o.s.s.c.bcrypt.BCryptPasswordEncoder - Encoded password does not look like BCrypt
2026-02-13 18:30:21.836 [http-nio-8081-exec-5] [7b1c1dd552af353b0aae518465bd241b,f591cd04ad8b267c] DEBUG org.hibernate.SQL - 
    select
        ue1_0.id 
    from
        users ue1_0 
    where
        (
            ue1_0.deleted_at IS NULL
        ) 
        and ue1_0.username=? 
    limit
        ?
2026-02-13 18:30:21.839 [http-nio-8081-exec-5] [7b1c1dd552af353b0aae518465bd241b,f591cd04ad8b267c] DEBUG org.hibernate.SQL - 
    select
        ue1_0.id 
    from
        users ue1_0 
    where
        (
            ue1_0.deleted_at IS NULL
        ) 
        and ue1_0.email=? 
    limit
        ?
2026-02-13 18:30:26.244 [http-nio-8081-exec-6] [87d0a71d293f4c6eb1030ed115b5db21,7eded1cd4d2a8364] DEBUG org.hibernate.SQL - 
    select
        ue1_0.id 
    from
        users ue1_0 
    where
        (
            ue1_0.deleted_at IS NULL
        ) 
        and ue1_0.username=? 
    limit
        ?
2026-02-13 18:30:26.248 [http-nio-8081-exec-6] [87d0a71d293f4c6eb1030ed115b5db21,7eded1cd4d2a8364] DEBUG org.hibernate.SQL - 
    select
        ue1_0.id 
    from
        users ue1_0 
    where
        (
            ue1_0.deleted_at IS NULL
        ) 
        and ue1_0.email=? 
    limit
        ?
2026-02-13 18:30:26.344 [http-nio-8081-exec-6] [87d0a71d293f4c6eb1030ed115b5db21,7eded1cd4d2a8364] DEBUG c.b.p.c.repository.BaseRepository - Saving aggregate: fa55fd9b-f684-4c37-8e14-5bb77c3ed767
2026-02-13 18:30:26.361 [http-nio-8081-exec-6] [87d0a71d293f4c6eb1030ed115b5db21,7eded1cd4d2a8364] DEBUG org.hibernate.SQL - 
    select
        ue1_0.id,
        ue1_0.avatar_url,
        ue1_0.bio,
        ue1_0.created_at,
        ue1_0.deleted_at,
        ue1_0.email,
        f1_0.following_id,
        f1_0.id,
        f1_0.created_at,
        f1_0.follower_id,
        ue1_0.last_login_at,
        ue1_0.login_count,
        ue1_0.nickname,
        ue1_0.password_hash,
        ue1_0.phone,
        s1_0.user_id,
        s1_0.article_count,
        s1_0.comment_count,
        s1_0.created_at,
        s1_0.follower_count,
        s1_0.following_count,
        s1_0.like_count,
        s1_0.updated_at,
        ue1_0.status,
        ue1_0.updated_at,
        ue1_0.username 
    from
        users ue1_0 
    left join
        user_follows f1_0 
            on ue1_0.id=f1_0.following_id 
    left join
        user_statistics s1_0 
            on ue1_0.id=s1_0.user_id 
    where
        ue1_0.id=? 
        and (
            ue1_0.deleted_at IS NULL
        )
2026-02-13 18:30:26.388 [http-nio-8081-exec-6] [87d0a71d293f4c6eb1030ed115b5db21,7eded1cd4d2a8364] WARN  c.b.p.u.i.m.UserEventPublisher - RocketMQTemplate not available, skipping user registered event for user: fa55fd9b-f684-4c37-8e14-5bb77c3ed767
2026-02-13 18:30:26.454 [http-nio-8081-exec-6] [87d0a71d293f4c6eb1030ed115b5db21,7eded1cd4d2a8364] DEBUG org.hibernate.SQL - 
    insert 
    into
        users
        (avatar_url, bio, created_at, deleted_at, email, last_login_at, login_count, nickname, password_hash, phone, status, updated_at, username, id) 
    values
        (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2026-02-13 18:30:32.443 [scheduling-1] [a3058d099e581e659ac84610b27309a0,38e5df2c589b4dd5] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 1.32% (107MB/8140MB), Non-Heap: 0.00% (153MB/0MB)
2026-02-13 18:30:35.379 [http-nio-8081-exec-7] [3d1b8a69a707122e0e9d8ecc26860233,55d8a5f85f28541f] DEBUG org.hibernate.SQL - 
    select
        ue1_0.id,
        ue1_0.avatar_url,
        ue1_0.bio,
        ue1_0.created_at,
        ue1_0.deleted_at,
        ue1_0.email,
        ue1_0.last_login_at,
        ue1_0.login_count,
        ue1_0.nickname,
        ue1_0.password_hash,
        ue1_0.phone,
        ue1_0.status,
        ue1_0.updated_at,
        ue1_0.username 
    from
        users ue1_0 
    where
        (
            ue1_0.deleted_at IS NULL
        ) 
        and ue1_0.username=?
2026-02-13 18:30:35.384 [http-nio-8081-exec-7] [3d1b8a69a707122e0e9d8ecc26860233,55d8a5f85f28541f] DEBUG org.hibernate.SQL - 
    select
        use1_0.user_id,
        use1_0.article_count,
        use1_0.comment_count,
        use1_0.created_at,
        use1_0.follower_count,
        use1_0.following_count,
        use1_0.like_count,
        use1_0.updated_at,
        u1_0.id,
        u1_0.avatar_url,
        u1_0.bio,
        u1_0.created_at,
        u1_0.deleted_at,
        u1_0.email,
        u1_0.last_login_at,
        u1_0.login_count,
        u1_0.nickname,
        u1_0.password_hash,
        u1_0.phone,
        u1_0.status,
        u1_0.updated_at,
        u1_0.username 
    from
        user_statistics use1_0 
    join
        users u1_0 
            on u1_0.id=use1_0.user_id 
            and (u1_0.deleted_at IS NULL) 
    where
        use1_0.user_id=?
2026-02-13 18:30:35.389 [http-nio-8081-exec-7] [3d1b8a69a707122e0e9d8ecc26860233,55d8a5f85f28541f] DEBUG org.hibernate.SQL - 
    select
        r1_0.user_id,
        r1_0.id,
        r1_0.created_at,
        r1_0.role_name 
    from
        user_roles r1_0 
    where
        r1_0.user_id=?
2026-02-13 18:30:35.615 [http-nio-8081-exec-7] [3d1b8a69a707122e0e9d8ecc26860233,55d8a5f85f28541f] DEBUG org.hibernate.SQL - 
    update
        users 
    set
        avatar_url=?,
        bio=?,
        deleted_at=?,
        email=?,
        last_login_at=?,
        login_count=?,
        nickname=?,
        password_hash=?,
        phone=?,
        status=?,
        updated_at=?,
        username=? 
    where
        id=?
2026-02-13 18:30:36.555 [http-nio-8081-exec-8] [c9202b3c3bd15cdc611b67567ba43c70,a3d7d9541c0c9160] DEBUG org.hibernate.SQL - 
    select
        count(ne1_0.id) 
    from
        notifications ne1_0 
    where
        ne1_0.user_id=? 
        and ne1_0.is_read=0
2026-02-13 18:31:32.434 [scheduling-1] [062a80c033b92cfa9af46ae00e2f99ff,e28ff840df1b56c6] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 1.12% (90MB/8140MB), Non-Heap: 0.00% (155MB/0MB)
2026-02-13 18:32:32.441 [scheduling-1] [36503b5d5c39f18477e2fa3885b71195,0df5da25d42690c4] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 1.17% (94MB/8140MB), Non-Heap: 0.00% (153MB/0MB)
2026-02-13 18:33:32.443 [scheduling-1] [b531d7ced0e8ded47ce76efb1a3cad11,e931ce71f4a8fac8] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 1.22% (98MB/8140MB), Non-Heap: 0.00% (153MB/0MB)
2026-02-13 18:34:21.875 [http-nio-8081-exec-10] [ae55162144b4e681e5cc327b4c5d2625,e116959c1ba07c7b] DEBUG org.hibernate.SQL - 
    select
        ne1_0.id,
        ne1_0.content,
        ne1_0.created_at,
        ne1_0.is_read,
        ne1_0.reference_id,
        ne1_0.reference_type,
        ne1_0.title,
        ne1_0.type,
        ne1_0.user_id 
    from
        notifications ne1_0 
    where
        ne1_0.user_id=? 
    order by
        ne1_0.created_at desc 
    limit
        ?
2026-02-13 18:34:32.441 [scheduling-1] [7bf1ca28dde081557510033b241859c6,840492595d76ff66] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 1.26% (102MB/8140MB), Non-Heap: 0.00% (154MB/0MB)
2026-02-13 18:35:32.434 [scheduling-1] [b9e0ef10b1680741a875febfba119afa,0ca35bc966c4ad7e] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 1.31% (106MB/8140MB), Non-Heap: 0.00% (153MB/0MB)
2026-02-13 18:36:32.432 [scheduling-1] [81bfcc64ba3ecbeee798ed8495432304,f093450f7b72ce20] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 1.36% (110MB/8140MB), Non-Heap: 0.00% (155MB/0MB)
2026-02-13 18:37:32.431 [scheduling-1] [52153d839759aa9d5b8be1e13fef0a55,55f7e517555c5723] DEBUG c.b.p.c.config.JvmOptimizationConfig - JVM Memory Usage - Heap: 1.41% (114MB/8140MB), Non-Heap: 0.00% (154MB/0MB)
2026-02-13 18:37:35.779 [http-nio-8081-exec-3] [779a534408ffea6ec94411ca33d9da15,c14f1c0da5fca5d5] DEBUG org.hibernate.SQL - 
    select
        ue1_0.id,
        ue1_0.avatar_url,
        ue1_0.bio,
        ue1_0.created_at,
        ue1_0.deleted_at,
        ue1_0.email,
        ue1_0.last_login_at,
        ue1_0.login_count,
        ue1_0.nickname,
        ue1_0.password_hash,
        ue1_0.phone,
        ue1_0.status,
        ue1_0.updated_at,
        ue1_0.username 
    from
        users ue1_0 
    where
        ue1_0.id=? 
        and (
            ue1_0.deleted_at IS NULL
        )
2026-02-13 18:37:35.781 [http-nio-8081-exec-3] [779a534408ffea6ec94411ca33d9da15,c14f1c0da5fca5d5] DEBUG org.hibernate.SQL - 
    select
        use1_0.user_id,
        use1_0.article_count,
        use1_0.comment_count,
        use1_0.created_at,
        use1_0.follower_count,
        use1_0.following_count,
        use1_0.like_count,
        use1_0.updated_at,
        u1_0.id,
        u1_0.avatar_url,
        u1_0.bio,
        u1_0.created_at,
        u1_0.deleted_at,
        u1_0.email,
        u1_0.last_login_at,
        u1_0.login_count,
        u1_0.nickname,
        u1_0.password_hash,
        u1_0.phone,
        u1_0.status,
        u1_0.updated_at,
        u1_0.username 
    from
        user_statistics use1_0 
    join
        users u1_0 
            on u1_0.id=use1_0.user_id 
            and (u1_0.deleted_at IS NULL) 
    where
        use1_0.user_id=?
2026-02-13 18:37:35.785 [http-nio-8081-exec-3] [779a534408ffea6ec94411ca33d9da15,c14f1c0da5fca5d5] DEBUG org.hibernate.SQL - 
    select
        r1_0.user_id,
        r1_0.id,
        r1_0.created_at,
        r1_0.role_name 
    from
        user_roles r1_0 
    where
        r1_0.user_id=?
2026-02-13 18:37:55.364 [http-nio-8081-exec-2] [1d91e7fb73089f5f7f7e1959f770c208,867ea2614340c04a] DEBUG org.hibernate.SQL - 
    select
        ue1_0.id,
        ue1_0.avatar_url,
        ue1_0.bio,
        ue1_0.created_at,
        ue1_0.deleted_at,
        ue1_0.email,
        ue1_0.last_login_at,
        ue1_0.login_count,
        ue1_0.nickname,
        ue1_0.password_hash,
        ue1_0.phone,
        ue1_0.status,
        ue1_0.updated_at,
        ue1_0.username 
    from
        users ue1_0 
    where
        (
            ue1_0.deleted_at IS NULL
        ) 
        and ue1_0.username=?
2026-02-13 18:37:55.367 [http-nio-8081-exec-2] [1d91e7fb73089f5f7f7e1959f770c208,867ea2614340c04a] DEBUG org.hibernate.SQL - 
    select
        use1_0.user_id,
        use1_0.article_count,
        use1_0.comment_count,
        use1_0.created_at,
        use1_0.follower_count,
        use1_0.following_count,
        use1_0.like_count,
        use1_0.updated_at,
        u1_0.id,
        u1_0.avatar_url,
        u1_0.bio,
        u1_0.created_at,
        u1_0.deleted_at,
        u1_0.email,
        u1_0.last_login_at,
        u1_0.login_count,
        u1_0.nickname,
        u1_0.password_hash,
        u1_0.phone,
        u1_0.status,
        u1_0.updated_at,
